ID;Mandante;Chutes;Chutes a gol;Posse de bola;Passes;Precisão de passe;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios;;;;
6885;1;17;3;60.0;453;;15;2;0;4;8;;;;
6885;0;10;6;40.0;319;;10;1;0;4;5;;;;
6884;1;13;4;68.0;536;;10;2;0;5;6;;;;
6884;0;9;4;32.0;259;;17;2;0;6;3;;;;
6882;1;7;3;43.0;360;;20;5;0;1;2;;;;
6882;0;19;3;57.0;440;;11;1;0;1;6;;;;
6883;1;14;5;49.0;423;;19;1;0;1;5;;;;
6883;0;15;4;51.0;445;;20;1;0;0;4;;;;
6881;1;12;7;34.0;299;;17;3;0;2;5;;;;
6881;0;28;5;66.0;553;;15;3;0;1;8;;;;
6880;1;5;2;53.0;431;;23;2;0;2;3;;;;
6880;0;12;6;47.0;390;;26;1;0;3;2;;;;
6886;1;16;5;48.0;434;;15;2;1;2;5;;;;
6886;0;18;1;52.0;444;;12;2;1;2;9;;;;
6889;1;6;1;52.0;405;;21;2;0;0;5;;;;
6889;0;8;2;48.0;392;;23;2;0;3;1;;;;
6888;1;17;12;53.0;439;;18;2;0;4;6;;;;
6888;0;12;6;47.0;396;;11;0;0;0;3;;;;
6887;1;20;11;52.0;359;;21;3;0;3;6;;;;
6887;0;13;2;48.0;329;;13;1;0;1;7;;;;
6890;1;9;3;57.0;531;;13;0;0;0;9;;;;
6890;0;9;3;43.0;416;;17;1;0;1;0;;;;
6898;1;12;5;53.0;434;;21;2;0;0;3;;;;
6898;0;5;2;47.0;398;;19;0;0;1;1;;;;
6894;1;15;6;57.0;564;;16;4;0;2;7;;;;
6894;0;5;3;43.0;448;;16;5;0;0;2;;;;
6891;1;15;3;52.0;365;;12;1;0;0;6;;;;
6891;0;9;6;48.0;342;;25;1;0;4;3;;;;
6893;1;15;11;48.0;473;;10;0;0;3;5;;;;
6893;0;12;3;52.0;517;;11;3;0;2;1;;;;
6895;1;22;9;55.0;413;;15;0;0;2;8;;;;
6895;0;9;2;45.0;333;;26;2;0;2;9;;;;
6897;1;9;2;56.0;440;;21;6;2;3;2;;;;
6897;0;6;2;44.0;365;;28;3;1;0;4;;;;
6896;1;14;3;42.0;375;;6;1;1;1;5;;;;
6896;0;13;4;58.0;518;;23;3;0;0;3;;;;
6892;1;15;1;68.0;462;;24;5;0;2;8;;;;
6892;0;5;3;32.0;237;;19;5;0;7;0;;;;
6899;1;31;9;73.0;588;;11;1;0;1;17;;;;
6899;0;8;2;27.0;231;;10;2;0;0;2;;;;
6901;1;14;1;61.0;480;;23;3;0;2;4;;;;
6901;0;6;2;39.0;328;;14;1;0;1;0;;;;
6900;1;16;4;32.0;263;;14;2;1;0;3;;;;
6900;0;13;2;68.0;553;;10;1;0;4;11;;;;
6908;1;19;3;58.0;466;;12;1;0;0;11;;;;
6908;0;2;1;42.0;351;;18;3;0;2;4;;;;
6902;1;21;7;56.0;439;;17;5;0;1;11;;;;
6902;0;6;1;44.0;359;;16;3;0;2;5;;;;
6905;1;11;4;47.0;357;;23;4;0;3;4;;;;
6905;0;10;5;53.0;394;;18;4;0;1;3;;;;
6907;1;15;7;47.0;412;;17;1;0;5;10;;;;
6907;0;12;2;53.0;464;;14;1;0;0;0;;;;
6906;1;19;9;67.0;645;;14;3;0;2;10;;;;
6906;0;3;0;33.0;342;;14;2;0;1;2;;;;
6903;1;10;3;44.0;407;;14;2;0;3;6;;;;
6903;0;18;3;56.0;525;;25;2;0;0;5;;;;
6904;1;16;5;61.0;395;;17;3;0;2;8;;;;
6904;0;10;4;39.0;253;;20;5;0;1;5;;;;
6909;1;12;8;69.0;453;;14;3;0;6;6;;;;
6909;0;23;7;31.0;202;;22;4;1;2;5;;;;
6912;1;18;5;51.0;353;;12;1;0;3;14;;;;
6912;0;9;6;49.0;366;;23;4;0;4;4;;;;
6911;1;10;1;41.0;282;;23;4;0;2;6;;;;
6911;0;9;3;59.0;415;;15;1;0;2;9;;;;
6910;1;13;8;48.0;498;;17;2;0;1;2;;;;
6910;0;20;6;52.0;518;;8;2;0;4;5;;;;
6914;1;26;6;43.0;359;;18;1;0;0;10;;;;
6914;0;4;3;57.0;504;;13;3;0;4;2;;;;
6915;1;20;5;73.0;620;;16;4;0;2;10;;;;
6915;0;7;2;27.0;242;;18;2;0;1;2;;;;
6916;1;19;11;73.0;685;;9;1;0;2;11;;;;
6916;0;8;3;27.0;257;;17;4;1;1;5;;;;
6917;1;11;6;38.0;306;;12;1;0;0;1;;;;
6917;0;8;1;62.0;484;;15;4;0;3;9;;;;
6918;1;17;8;52.0;442;;18;4;0;0;6;;;;
6918;0;14;5;48.0;414;;5;3;0;2;2;;;;
6913;1;11;3;57.0;503;;14;1;0;1;4;;;;
6913;0;9;6;43.0;391;;27;3;0;1;7;;;;
6919;1;16;6;59.0;399;;16;2;1;2;10;;;;
6919;0;12;6;41.0;291;;18;2;0;2;2;;;;
6920;1;27;9;67.0;569;;12;1;0;0;18;;;;
6920;0;11;7;33.0;307;;14;3;0;2;0;;;;
6924;1;24;6;64.0;485;;9;1;0;1;15;;;;
6924;0;10;3;36.0;298;;13;2;0;3;4;;;;
6921;1;12;0;59.0;509;;13;3;0;0;6;;;;
6921;0;16;5;41.0;360;;20;4;0;2;7;;;;
6922;1;18;3;62.0;490;;16;3;0;3;8;;;;
6922;0;3;2;38.0;332;;14;4;0;5;1;;;;
6923;1;14;6;62.0;621;;16;3;0;0;9;;;;
6923;0;15;5;38.0;403;;9;1;0;1;1;;;;
6925;1;18;5;68.0;514;;16;4;0;3;8;;;;
6925;0;10;4;32.0;251;;14;3;0;5;9;;;;
6926;1;18;3;74.0;600;;18;0;0;0;9;;;;
6926;0;11;3;26.0;211;;21;3;0;0;4;;;;
6929;1;11;5;53.0;385;;9;2;0;1;5;;;;
6929;0;11;1;47.0;346;;26;8;0;1;8;;;;
6928;1;23;7;61.0;587;;12;2;0;1;8;;;;
6928;0;4;3;39.0;388;;20;2;0;1;2;;;;
6927;1;10;2;63.0;455;;14;2;0;5;6;;;;
6927;0;9;8;37.0;276;;18;2;0;1;3;;;;
6930;1;19;9;63.0;621;;5;0;0;1;8;;;;
6930;0;11;4;37.0;372;;11;0;0;2;3;;;;
6938;1;15;6;57.0;461;;21;2;0;1;5;;;;
6938;0;7;2;43.0;363;;19;3;0;2;6;;;;
6933;1;16;4;44.0;354;;16;4;0;1;9;;;;
6933;0;4;0;56.0;471;;25;2;1;0;3;;;;
6934;1;15;4;42.0;334;;21;2;0;3;5;;;;
6934;0;5;2;58.0;449;;24;3;0;9;8;;;;
6935;1;15;5;32.0;216;;22;4;0;0;1;;;;
6935;0;9;3;68.0;455;;14;2;0;5;1;;;;
6932;1;10;3;36.0;332;;16;3;0;1;6;;;;
6932;0;5;1;64.0;588;;14;1;0;3;3;;;;
6937;1;12;6;62.0;536;;20;1;0;1;7;;;;
6937;0;10;3;38.0;334;;18;2;0;1;3;;;;
6931;1;22;5;67.0;533;;18;2;0;0;8;;;;
6931;0;13;4;33.0;264;;12;0;0;2;3;;;;
6936;1;14;4;53.0;329;;19;4;0;5;3;;;;
6936;0;6;2;47.0;292;;18;4;0;2;3;;;;
6939;1;11;6;43.0;407;;14;4;0;1;3;;;;
6939;0;10;3;57.0;526;;16;3;0;3;6;;;;
6943;1;16;2;51.0;464;;18;3;0;1;7;;;;
6943;0;7;5;49.0;486;;7;3;0;1;0;;;;
6945;1;7;5;60.0;542;;13;5;0;7;13;;;;
6945;0;18;5;40.0;368;;17;2;0;1;7;;;;
6940;1;15;3;27.0;257;;18;2;0;1;3;;;;
6940;0;22;7;73.0;704;;10;3;0;1;11;;;;
6944;1;13;7;45.0;364;;12;1;0;6;4;;;;
6944;0;13;6;55.0;439;;12;0;0;3;1;;;;
6942;1;24;9;70.0;588;;19;4;0;1;8;;;;
6942;0;11;5;30.0;264;;18;6;0;1;3;;;;
6946;1;11;3;44.0;329;;26;3;0;1;1;;;;
6946;0;12;5;56.0;409;;20;3;0;2;4;;;;
6941;1;18;6;62.0;451;;16;2;0;4;10;;;;
6941;0;7;5;38.0;286;;23;9;0;0;2;;;;
6948;1;17;6;48.0;409;;21;3;0;0;8;;;;
6948;0;15;6;52.0;438;;18;3;0;3;4;;;;
6949;1;8;5;51.0;317;;22;2;0;4;4;;;;
6949;0;14;3;49.0;295;;34;1;0;2;9;;;;
6947;1;13;3;60.0;531;;16;3;0;4;3;;;;
6947;0;9;1;40.0;353;;21;4;1;1;4;;;;
6950;1;10;4;68.0;493;;13;2;0;6;6;;;;
6950;0;14;7;32.0;239;;19;5;0;1;4;;;;
6951;1;19;6;51.0;418;;20;1;0;1;6;;;;
6951;0;9;3;49.0;423;;24;6;0;1;1;;;;
6957;1;11;5;51.0;460;;10;1;0;1;4;;;;
6957;0;19;5;49.0;440;;19;1;0;2;7;;;;
6953;1;5;2;28.0;246;;20;2;0;2;4;;;;
6953;0;26;9;72.0;638;;10;0;0;2;8;;;;
6955;1;12;1;63.0;464;;21;3;0;2;6;;;;
6955;0;7;4;37.0;290;;31;4;0;1;3;;;;
6954;1;19;5;55.0;510;;15;2;0;4;6;;;;
6954;0;12;1;45.0;412;;13;2;0;3;6;;;;
6956;1;20;8;71.0;614;;25;2;0;2;12;;;;
6956;0;4;2;29.0;265;;19;2;0;1;0;;;;
6952;1;27;5;52.0;411;;12;1;0;1;4;;;;
6952;0;12;4;48.0;407;;20;4;0;0;4;;;;
6958;1;13;3;58.0;461;;24;5;0;1;7;;;;
6958;0;11;4;42.0;341;;16;3;0;1;5;;;;
6959;1;6;2;55.0;507;;17;1;0;0;5;;;;
6959;0;10;5;45.0;408;;14;3;0;1;8;;;;
6961;1;8;4;35.0;314;;9;0;0;1;1;;;;
6961;0;24;8;65.0;578;;11;1;0;0;6;;;;
6960;1;15;3;71.0;661;;19;1;0;1;8;;;;
6960;0;9;1;29.0;262;;18;2;1;1;5;;;;
6965;1;16;7;49.0;366;;21;1;0;0;5;;;;
6965;0;13;2;51.0;367;;19;1;0;3;6;;;;
6966;1;12;1;52.0;336;;18;4;0;3;2;;;;
6966;0;9;6;48.0;327;;25;4;0;2;5;;;;
6967;1;16;7;57.0;492;;18;2;0;1;2;;;;
6967;0;15;9;43.0;383;;24;6;0;1;3;;;;
6962;1;9;3;40.0;388;;9;0;0;1;2;;;;
6962;0;16;2;60.0;549;;16;1;0;1;11;;;;
6963;1;23;9;59.0;601;;14;3;1;3;3;;;;
6963;0;4;1;41.0;434;;17;5;0;0;4;;;;
6964;1;13;6;63.0;514;;15;4;0;2;3;;;;
6964;0;9;3;37.0;306;;23;4;0;1;2;;;;
6968;1;18;5;57.0;450;;13;3;0;1;6;;;;
6968;0;7;3;43.0;365;;20;3;0;1;3;;;;
6970;1;26;7;70.0;503;;14;5;0;0;15;;;;
6970;0;10;4;30.0;232;;18;4;1;2;3;;;;
6969;1;7;4;48.0;328;;26;5;0;0;3;;;;
6969;0;12;3;52.0;344;;17;3;0;4;5;;;;
6971;1;16;4;58.0;543;;19;3;0;6;10;;;;
6971;0;12;4;42.0;415;;12;1;0;6;4;;;;
6975;1;15;4;41.0;355;;20;3;0;0;7;;;;
6975;0;12;5;59.0;504;;7;1;0;2;4;;;;
6974;1;14;5;46.0;402;;18;2;1;1;10;;;;
6974;0;13;6;54.0;480;;15;2;1;1;8;;;;
6972;1;13;1;49.0;451;;20;4;0;0;3;;;;
6972;0;10;4;51.0;472;;21;2;0;1;3;;;;
6973;1;12;3;55.0;407;;22;5;0;1;8;;;;
6973;0;15;3;45.0;342;;14;2;0;0;6;;;;
6976;1;18;6;62.0;603;;9;1;0;1;3;;;;
6976;0;9;1;38.0;355;;18;2;0;1;6;;;;
6977;1;26;10;67.0;531;;18;4;0;2;10;;;;
6977;0;7;4;33.0;271;;15;5;0;1;2;;;;
6978;1;11;1;49.0;460;;12;4;0;1;6;;;;
6978;0;13;6;51.0;487;;18;1;0;4;4;;;;
6979;1;10;4;44.0;454;;2;1;0;1;3;;;;
6979;0;12;7;56.0;569;;10;2;0;4;5;;;;
6980;1;10;6;52.0;453;;13;1;0;1;3;;;;
6980;0;13;3;48.0;419;;12;3;0;2;7;;;;
6988;1;14;6;65.0;497;;15;4;0;4;5;;;;
6988;0;10;6;35.0;286;;21;2;0;1;0;;;;
6981;1;22;4;62.0;521;;16;3;0;3;7;;;;
6981;0;7;1;38.0;335;;15;3;0;1;1;;;;
6987;1;7;4;63.0;668;;18;3;0;2;0;;;;
6987;0;10;4;37.0;389;;13;1;0;1;8;;;;
6986;1;8;3;49.0;408;;13;0;0;0;3;;;;
6986;0;9;2;51.0;419;;21;0;0;1;6;;;;
6984;1;19;3;66.0;635;;10;1;0;1;7;;;;
6984;0;7;5;34.0;338;;22;3;0;4;3;;;;
6985;1;11;5;32.0;271;;20;4;0;5;2;;;;
6985;0;11;4;68.0;567;;12;2;0;0;8;;;;
6982;1;12;3;38.0;324;;22;3;0;1;4;;;;
6982;0;13;3;62.0;544;;16;1;0;0;8;;;;
6983;1;13;3;49.0;377;;17;1;0;2;7;;;;
6983;0;6;0;51.0;399;;16;4;0;0;2;;;;
6989;1;15;3;46.0;329;;14;1;0;2;12;;;;
6989;0;9;3;54.0;414;;12;1;0;4;5;;;;
6990;1;9;2;51.0;331;;27;2;0;1;6;;;;
6990;0;10;3;49.0;339;;20;3;0;0;5;;;;
6991;1;20;6;60.0;424;;14;1;0;0;7;;;;
6991;0;8;1;40.0;298;;11;3;0;2;4;;;;
6997;1;9;4;42.0;333;;19;4;1;0;4;;;;
6997;0;19;4;58.0;432;;18;3;2;0;7;;;;
6993;1;9;2;70.0;681;;14;1;0;2;8;;;;
6993;0;9;5;30.0;296;;10;1;0;1;1;;;;
6994;1;20;6;53.0;465;;22;4;0;1;7;;;;
6994;0;9;1;47.0;417;;17;1;1;1;5;;;;
6992;1;12;2;41.0;354;;17;1;0;3;9;;;;
6992;0;7;3;59.0;530;;13;2;0;4;5;;;;
6995;1;19;9;57.0;455;;13;2;0;4;8;;;;
6995;0;11;3;43.0;344;;15;4;0;0;5;;;;
6996;1;13;7;37.0;326;;18;3;0;0;4;;;;
6996;0;14;5;63.0;541;;15;1;0;0;8;;;;
6998;1;15;3;53.0;522;;7;2;0;2;5;;;;
6998;0;7;2;47.0;480;;10;2;0;2;4;;;;
7000;1;16;4;73.0;737;;9;1;0;5;9;;;;
7000;0;5;3;27.0;290;;21;2;0;2;1;;;;
6999;1;17;6;60.0;515;;12;2;0;7;6;;;;
6999;0;13;3;40.0;347;;13;3;0;1;3;;;;
7001;1;7;1;53.0;507;;11;2;0;2;2;;;;
7001;0;14;3;47.0;458;;26;2;0;0;2;;;;
7003;1;12;3;37.0;309;;17;1;0;0;5;;;;
7003;0;15;7;63.0;522;;16;3;0;1;9;;;;
7004;1;11;5;44.0;402;;18;0;0;2;3;;;;
7004;0;9;0;56.0;473;;18;4;0;0;6;;;;
7006;1;11;5;44.0;432;;11;1;0;6;5;;;;
7006;0;9;0;56.0;526;;12;0;0;0;3;;;;
7007;1;12;6;51.0;393;;18;4;0;1;7;;;;
7007;0;14;1;49.0;397;;18;4;0;0;3;;;;
7002;1;12;4;44.0;325;;13;3;0;2;8;;;;
7002;0;20;2;56.0;428;;7;1;0;1;5;;;;
7005;1;13;3;71.0;572;;11;1;0;0;14;;;;
7005;0;13;5;29.0;247;;24;4;0;0;3;;;;
7008;1;;;;;;;;;;;;;;
7008;0;;;;;;;;;;;;;;
7009;1;13;4;34.0;292;;13;1;0;0;1;;;;
7009;0;7;2;66.0;567;;7;4;0;2;3;;;;
7011;1;8;1;57.0;490;;14;2;0;1;2;;;;
7011;0;20;4;43.0;386;;12;4;0;1;1;;;;
7010;1;31;7;68.0;591;;15;1;0;0;11;;;;
7010;0;8;3;32.0;290;;17;5;0;3;4;;;;
7013;1;11;6;41.0;353;;20;4;0;1;3;;;;
7013;0;16;6;59.0;506;;19;4;0;2;4;;;;
7017;1;25;8;58.0;484;;12;1;0;2;8;;;;
7017;0;10;3;42.0;364;;8;2;0;3;2;;;;
7015;1;13;4;38.0;316;;14;2;0;2;7;;;;
7015;0;12;4;62.0;520;;9;0;0;0;3;;;;
7016;1;17;6;53.0;519;;6;0;0;2;6;;;;
7016;0;12;3;47.0;476;;11;2;0;1;1;;;;
7012;1;18;5;55.0;466;;13;0;0;1;7;;;;
7012;0;9;3;45.0;402;;18;2;0;1;5;;;;
7014;1;9;2;41.0;322;;18;4;0;6;1;;;;
7014;0;13;3;59.0;446;;22;5;0;0;7;;;;
7018;1;9;6;67.0;482;;18;2;2;2;7;;;;
7018;0;15;5;33.0;245;;22;2;1;5;3;;;;
7019;1;14;7;52.0;541;;8;1;0;2;3;;;;
7019;0;5;2;48.0;501;;21;5;0;2;2;;;;
7020;1;21;6;62.0;455;;14;3;0;4;9;;;;
7020;0;9;5;38.0;299;;18;3;2;3;4;;;;
7022;1;8;2;36.0;368;;18;3;0;0;0;;;;
7022;0;14;3;64.0;628;;11;0;0;3;8;;;;
7021;1;9;3;46.0;411;;12;2;1;1;3;;;;
7021;0;13;6;54.0;453;;9;1;0;1;7;;;;
7023;1;17;6;64.0;504;;16;1;0;1;6;;;;
7023;0;4;1;36.0;284;;15;3;1;2;2;;;;
7028;1;14;8;44.0;364;;9;3;0;3;5;;;;
7028;0;14;4;56.0;463;;17;5;0;3;5;;;;
7025;1;27;3;74.0;630;;13;4;0;2;9;;;;
7025;0;11;5;26.0;243;;17;5;0;3;3;;;;
7024;1;19;4;55.0;417;;9;1;0;2;6;;;;
7024;0;8;4;45.0;365;;11;3;1;2;3;;;;
7027;1;15;6;56.0;421;;15;2;0;3;9;;;;
7027;0;13;7;44.0;363;;17;1;0;3;3;;;;
7026;1;16;5;42.0;332;;10;0;0;1;5;;;;
7026;0;17;2;58.0;434;;16;0;0;2;15;;;;
7029;1;10;3;43.0;355;;16;1;0;4;5;;;;
7029;0;11;4;57.0;462;;11;2;0;3;8;;;;
7031;1;15;8;51.0;459;;14;2;0;0;4;;;;
7031;0;15;0;49.0;446;;12;2;0;1;10;;;;
7030;1;14;4;55.0;477;;22;2;0;1;6;;;;
7030;0;17;8;45.0;405;;20;2;0;2;3;;;;
7032;1;9;1;32.0;284;;17;2;0;1;4;;;;
7032;0;17;4;68.0;611;;16;2;1;0;5;;;;
7034;1;17;4;77.0;686;;6;1;0;8;9;;;;
7034;0;8;5;23.0;195;;19;5;0;0;6;;;;
7035;1;16;3;58.0;558;;15;1;0;3;7;;;;
7035;0;13;4;42.0;425;;9;2;0;0;6;;;;
7033;1;16;8;54.0;475;;15;3;0;7;5;;;;
7033;0;10;2;46.0;423;;13;3;0;4;3;;;;
7038;1;14;5;44.0;345;;21;3;0;3;3;;;;
7038;0;17;7;56.0;457;;16;2;0;1;8;;;;
7037;1;14;4;57.0;531;;13;0;0;2;2;;;;
7037;0;6;2;43.0;396;;18;3;1;2;5;;;;
7036;1;11;5;51.0;376;;12;5;1;0;12;;;;
7036;0;13;5;49.0;371;;19;1;0;0;10;;;;
7039;1;17;8;48.0;350;;18;3;0;1;10;;;;
7039;0;5;2;52.0;375;;17;3;0;3;6;;;;
7040;1;30;8;69.0;515;;14;2;0;0;11;;;;
7040;0;12;5;31.0;232;;16;0;0;0;8;;;;
7041;1;21;6;44.0;484;;7;1;0;1;4;;;;
7041;0;17;5;56.0;595;;14;1;0;1;6;;;;
7042;1;13;6;48.0;474;;13;2;0;3;7;;;;
7042;0;11;2;52.0;511;;12;4;0;2;4;;;;
7045;1;12;4;42.0;340;;16;4;0;0;6;;;;
7045;0;10;2;58.0;459;;19;3;0;0;3;;;;
7044;1;16;4;48.0;328;;20;2;0;2;7;;;;
7044;0;9;5;52.0;360;;19;3;0;2;3;;;;
7046;1;20;4;55.0;455;;16;4;0;2;4;;;;
7046;0;13;2;45.0;392;;18;2;0;0;6;;;;
7047;1;8;2;51.0;409;;26;2;0;2;9;;;;
7047;0;15;4;49.0;403;;9;2;0;1;5;;;;
7048;1;9;4;67.0;575;;10;1;0;1;5;;;;
7048;0;7;3;33.0;296;;21;2;0;4;4;;;;
7043;1;15;6;41.0;349;;18;4;0;1;3;;;;
7043;0;14;4;59.0;493;;17;5;0;1;4;;;;
7049;1;13;3;49.0;378;;13;1;1;3;10;;;;
7049;0;13;2;51.0;399;;16;4;0;1;3;;;;
7050;1;22;8;65.0;566;;15;3;0;1;3;;;;
7050;0;13;5;35.0;300;;22;0;0;2;4;;;;
7051;1;11;3;53.0;438;;13;4;0;1;5;;;;
7051;0;12;2;47.0;389;;18;5;0;3;3;;;;
7052;1;17;1;62.0;361;;18;3;0;2;10;;;;
7052;0;9;4;38.0;236;;22;5;0;3;1;;;;
7053;1;11;3;42.0;425;;15;3;0;2;5;;;;
7053;0;10;5;58.0;574;;14;4;0;3;5;;;;
7058;1;11;5;53.0;429;;11;2;1;3;1;;;;
7058;0;14;5;47.0;384;;21;2;0;1;4;;;;
7057;1;7;7;46.0;451;;12;0;0;0;5;;;;
7057;0;15;5;54.0;496;;15;2;0;0;8;;;;
7056;1;21;10;63.0;588;;12;1;0;5;6;;;;
7056;0;9;2;37.0;356;;18;2;0;1;2;;;;
7054;1;8;1;52.0;417;;14;2;0;2;7;;;;
7054;0;10;4;48.0;419;;24;2;0;0;3;;;;
7055;1;18;5;63.0;569;;17;1;0;1;13;;;;
7055;0;6;3;37.0;337;;16;4;0;1;6;;;;
7059;1;7;3;31.0;241;;23;5;1;0;2;;;;
7059;0;12;1;69.0;518;;17;3;0;2;4;;;;
7060;1;17;6;68.0;615;;8;5;0;3;9;;;;
7060;0;6;4;32.0;305;;12;0;1;1;3;;;;
7061;1;16;6;62.0;605;;15;3;0;2;5;;;;
7061;0;9;3;38.0;365;;17;2;0;1;4;;;;
7063;1;12;2;65.0;577;;12;1;0;6;4;;;;
7063;0;6;3;35.0;328;;20;3;0;1;3;;;;
7064;1;16;5;58.0;539;;8;1;0;1;10;;;;
7064;0;11;4;42.0;389;;16;3;0;4;6;;;;
7065;1;12;3;56.0;589;;15;0;0;2;7;;;;
7065;0;13;4;44.0;479;;13;0;0;1;2;;;;
7066;1;19;5;61.0;491;;23;5;1;4;9;;;;
7066;0;11;6;39.0;329;;28;2;1;0;2;;;;
7062;1;25;7;46.0;391;;16;1;0;1;9;;;;
7062;0;9;2;54.0;448;;12;3;0;0;10;;;;
7070;1;11;3;56.0;428;;18;1;1;1;7;;;;
7070;0;10;4;44.0;350;;13;3;0;4;4;;;;
7068;1;13;4;61.0;413;;17;2;0;2;10;;;;
7068;0;13;4;39.0;274;;16;4;0;1;4;;;;
7069;1;8;1;40.0;301;;20;2;1;1;4;;;;
7069;0;14;5;60.0;449;;11;2;0;2;10;;;;
7067;1;13;4;46.0;334;;23;1;0;0;2;;;;
7067;0;17;10;54.0;390;;24;2;0;0;7;;;;
7072;1;11;1;39.0;325;;16;5;0;0;7;;;;
7072;0;17;2;61.0;513;;13;3;0;1;1;;;;
7071;1;23;8;56.0;583;;6;1;0;0;6;;;;
7071;0;7;2;44.0;461;;12;2;1;1;0;;;;
7075;1;15;4;42.0;296;;23;2;0;1;7;;;;
7075;0;16;5;58.0;423;;17;2;0;5;2;;;;
7078;1;14;4;42.0;436;;18;1;1;2;2;;;;
7078;0;15;9;58.0;615;;13;1;0;1;3;;;;
7076;1;19;4;51.0;486;;18;2;0;1;6;;;;
7076;0;6;2;49.0;463;;12;2;0;2;6;;;;
7073;1;20;6;48.0;381;;19;2;0;0;6;;;;
7073;0;12;2;52.0;431;;14;2;0;2;3;;;;
7077;1;13;4;55.0;437;;14;4;0;1;2;;;;
7077;0;6;1;45.0;352;;16;3;0;4;11;;;;
7074;1;7;3;47.0;451;;11;0;0;2;7;;;;
7074;0;8;3;53.0;515;;16;2;0;2;4;;;;
7079;1;14;6;55.0;463;;12;2;0;0;5;;;;
7079;0;21;6;45.0;381;;15;4;0;0;12;;;;
7085;1;10;4;47.0;429;;23;2;1;0;7;;;;
7085;0;10;4;53.0;483;;10;2;0;1;5;;;;
7083;1;16;3;35.0;337;;7;1;0;2;7;;;;
7083;0;13;2;65.0;623;;9;1;0;0;7;;;;
7082;1;4;2;51.0;427;;16;1;1;4;6;;;;
7082;0;17;7;49.0;420;;15;3;0;2;4;;;;
7080;1;17;6;41.0;338;;20;2;0;1;8;;;;
7080;0;10;2;59.0;503;;22;4;0;0;4;;;;
7084;1;12;6;36.0;339;;23;2;0;2;4;;;;
7084;0;10;2;64.0;596;;12;0;0;3;1;;;;
7081;1;7;0;55.0;557;;13;1;0;1;2;;;;
7081;0;10;3;45.0;453;;14;1;0;1;4;;;;
7087;1;20;7;63.0;515;;11;0;0;1;9;;;;
7087;0;9;7;37.0;328;;12;3;0;2;4;;;;
7089;1;14;7;64.0;513;;14;0;0;1;10;;;;
7089;0;8;0;36.0;283;;18;4;0;5;4;;;;
7088;1;16;8;63.0;497;;23;5;0;2;7;;;;
7088;0;12;3;37.0;291;;11;4;0;0;2;;;;
7086;1;29;8;54.0;408;;17;1;0;3;11;;;;
7086;0;8;3;46.0;389;;23;5;0;2;1;;;;
7090;1;11;4;47.0;362;;10;1;1;1;8;;;;
7090;0;7;2;53.0;416;;15;2;0;0;2;;;;
7097;1;18;8;57.0;542;;15;1;0;4;10;;;;
7097;0;14;3;43.0;423;;14;1;0;3;2;;;;
7094;1;8;6;54.0;411;;12;2;0;1;5;;;;
7094;0;9;2;46.0;370;;17;3;0;0;2;;;;
7096;1;6;2;49.0;472;;17;2;0;4;2;;;;
7096;0;12;5;51.0;482;;19;1;0;0;4;;;;
7098;1;5;3;40.0;366;;14;1;0;0;3;;;;
7098;0;10;3;60.0;514;;12;1;0;1;8;;;;
7092;1;17;8;57.0;488;;15;0;0;1;5;;;;
7092;0;9;1;43.0;376;;13;2;0;1;4;;;;
7091;1;15;5;59.0;467;;23;2;0;2;6;;;;
7091;0;14;5;41.0;337;;14;4;0;1;3;;;;
7095;1;9;3;33.0;291;;22;1;0;2;4;;;;
7095;0;13;3;67.0;608;;12;1;0;1;3;;;;
7093;1;29;2;69.0;513;;19;5;0;0;12;;;;
7093;0;11;3;31.0;251;;19;2;0;2;5;;;;
7099;1;17;6;38.0;375;;19;3;0;2;6;;;;
7099;0;8;3;62.0;629;;14;2;0;0;2;;;;
7102;1;15;5;45.0;385;;12;1;0;0;7;;;;
7102;0;7;2;55.0;460;;31;6;0;2;4;;;;
7101;1;14;4;57.0;457;;16;1;0;3;5;;;;
7101;0;8;0;43.0;348;;12;1;0;1;2;;;;
7100;1;15;4;63.0;630;;6;1;0;5;6;;;;
7100;0;6;2;37.0;388;;20;4;0;0;4;;;;
7108;1;8;2;32.0;263;;19;4;0;3;3;;;;
7108;0;19;7;68.0;567;;12;1;0;1;8;;;;
7104;1;11;5;68.0;579;;19;1;0;1;2;;;;
7104;0;6;1;32.0;274;;17;3;1;1;4;;;;
7105;1;16;2;60.0;469;;21;1;0;2;8;;;;
7105;0;9;1;40.0;317;;16;2;0;0;3;;;;
7103;1;15;8;60.0;487;;19;1;0;0;16;;;;
7103;0;6;2;40.0;348;;18;3;0;1;2;;;;
7107;1;21;10;59.0;371;;21;3;0;1;11;;;;
7107;0;16;11;41.0;281;;21;6;0;2;7;;;;
7106;1;21;7;53.0;472;;13;1;0;0;10;;;;
7106;0;8;4;47.0;444;;19;2;0;1;4;;;;
7109;1;24;10;64.0;615;;9;0;0;0;15;;;;
7109;0;4;4;36.0;375;;9;2;0;4;2;;;;
7112;1;16;5;49.0;437;;12;1;0;3;10;;;;
7112;0;14;4;51.0;448;;18;3;0;4;7;;;;
7111;1;6;3;41.0;351;;16;3;0;0;1;;;;
7111;0;17;2;59.0;493;;16;4;0;1;5;;;;
